4200051;1.0
4200101;1.0
4200200;1.0
4200309;1.0
4200408;1.0
4200507;1.0
4200556;1.0
4200606;1.0
4200705;1.0
4200754;1.0
4200804;1.0
4200903;1.0
4201000;1.0
4201109;0.0
4201208;1.0
4201257;1.0
4201273;1.0
4201307;1.0
4201406;1.0
4201505;1.0
4201604;1.0
4201653;1.0
4201703;1.0
4201802;1.0
4201901;1.0
4201950;1.0
4202008;1.0
4202057;1.0
4202073;1.0
4202081;1.0
4202099;1.0
4202107;1.0
4202131;1.0
4202156;1.0
4202206;1.0
4202305;1.0
4202404;1.0
4202438;1.0
4202453;1.0
4202503;1.0
4202537;1.0
4202578;1.0
4202602;1.0
4202701;1.0
4202800;1.0
4202859;1.0
4202875;0.0
4202909;1.0
4203006;1.0
4203105;1.0
4203154;1.0
4203204;1.0
4203253;1.0
4203303;1.0
4203402;1.0
4203501;1.0
4203600;1.0
4203709;1.0
4203808;1.0
4203907;1.0
4203956;1.0
4204004;1.0
4204103;1.0
4204152;1.0
4204178;1.0
4204194;1.0
4204202;1.0
4204251;1.0
4204301;1.0
4204350;1.0
4204400;1.0
4204459;1.0
4204509;1.0
4204558;1.0
4204608;1.0
4204707;1.0
4204756;1.0
4204806;1.0
4204905;1.0
4205001;1.0
4205100;1.0
4205159;1.0
4205175;1.0
4205191;1.0
4205209;1.0
4205308;1.0
4205357;1.0
4205407;1.0
4205431;1.0
4205456;1.0
4205506;1.0
4205555;1.0
4205605;1.0
4205704;1.0
4205803;1.0
4205902;1.0
4206009;1.0
4206108;1.0
4206207;1.0
4206306;1.0
4206405;1.0
4206504;1.0
4206603;1.0
4206652;1.0
4206702;1.0
4206751;1.0
4206801;1.0
4206900;1.0
4207007;1.0
4207106;1.0
4207205;1.0
4207304;1.0
4207403;1.0
4207502;1.0
4207577;1.0
4207601;1.0
4207650;1.0
4207684;1.0
4207700;1.0
4207759;0.0
4207809;1.0
4207858;0.0
4207908;1.0
4208005;1.0
4208104;1.0
4208203;1.0
4208302;1.0
4208401;1.0
4208450;1.0
4208500;1.0
4208609;1.0
4208708;1.0
4208807;1.0
4208906;1.0
4208955;1.0
4209003;1.0
4209102;0.9982585707691662
4209151;1.0
4209177;1.0
4209201;1.0
4209300;1.0
4209409;1.0
4209458;1.0
4209508;1.0
4209607;1.0
4209706;1.0
4209805;1.0
4209854;1.0
4209904;1.0
4210001;1.0
4210035;1.0
4210050;0.0
4210100;1.0
4210209;1.0
4210308;1.0
4210407;1.0
4210506;1.0
4210555;1.0
4210605;1.0
4210704;1.0
4210803;1.0
4210852;1.0
4210902;1.0
4211009;1.0
4211058;1.0
4211108;1.0
4211207;1.0
4211256;1.0
4211306;1.0
4211405;1.0
4211454;1.0
4211504;1.0
4211603;1.0
4211652;1.0
4211702;1.0
4211751;1.0
4211801;1.0
4211850;1.0
4211876;1.0
4211892;1.0
4211900;1.0
4212007;1.0
4212056;1.0
4212106;1.0
4212205;1.0
4212239;1.0
4212254;1.0
4212270;1.0
4212304;1.0
4212403;1.0
4212502;1.0
4212601;1.0
4212700;1.0
4212809;1.0
4212908;1.0
4213005;1.0
4213104;1.0
4213153;1.0
4213203;1.0
4213302;1.0
4213351;1.0
4213401;1.0
4213500;1.0
4213609;1.0
4213708;1.0
4213807;1.0
4213906;1.0
4214003;1.0
4214102;0.0
4214151;1.0
4214201;1.0
4214300;1.0
4214409;1.0
4214508;1.0
4214607;1.0
4214706;1.0
4214805;1.0
4214904;1.0
4215000;1.0
4215059;1.0
4215075;1.0
4215109;1.0
4215208;1.0
4215307;1.0
4215356;1.0
4215406;1.0
4215455;1.0
4215505;1.0
4215554;1.0
4215604;1.0
4215653;1.0
4215679;1.0
4215687;0.0
4215695;1.0
4215703;1.0
4215752;1.0
4215802;1.0
4215901;0.0
4216008;1.0
4216057;1.0
4216107;1.0
4216206;1.0
4216255;1.0
4216305;1.0
4216354;1.0
4216404;1.0
4216503;1.0
4216602;1.0
4216701;1.0
4216800;1.0
4216909;1.0
4217006;1.0
4217105;1.0
4217154;1.0
4217204;1.0
4217253;1.0
4217303;1.0
4217402;1.0
4217501;1.0
4217550;1.0
4217600;1.0
4217709;1.0
4217758;1.0
4217808;1.0
4217907;1.0
4217956;1.0
4218004;1.0
4218103;1.0
4218202;1.0
4218251;1.0
4218301;1.0
4218350;1.0
4218400;1.0
4218509;1.0
4218608;1.0
4218707;1.0
4218756;1.0
4218806;1.0
4218855;1.0
4218905;1.0
4218954;1.0
4219002;1.0
4219101;1.0
4219150;1.0
4219176;1.0
4219200;1.0
4219309;1.0
4219358;1.0
4219408;1.0
4219507;1.0
4219606;1.0
4219705;1.0
4219853;1.0
